date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise_hhmm,sunrise_unixtime,sunrise_f,sunset_hhmm,sunset_unixtime,sunset_f,daylight,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2020-02-13,-19.3,-23.73,-23.6,-27.9,,-39,65,59.8,56.5,48,-26.6,-29.5,-29.6,-32.7,23,16.83,17.5,12,,,103.24,102.99,102.81,102.38,100.04,99.82,99.64,99.23,24100,24100,24100,24100,,,,,41.6,0,0,0,0,0,0,0,18,07:44:00,1581601440,7.73,17:42:00,1581637320,17.7,9.97,1,1,-21,-21,-25,-25,,,,,,8,2.8,4,0,,,,
2020-02-12,-14.5,-26.82,-22.35,-30.2,,-46,73,63.5,65.5,58,-21.6,-31.8,-28.5,-35.4,55,26.71,31,7,65,1,103.38,102.92,102.4,101.42,100.2,99.75,99.26,98.32,24100,21429.2,15250,6400,,,,,40.4,0,0,0,0,0.2,0,0,18,07:45:00,1581515100,7.75,17:40:00,1581550800,17.67,9.92,1,1,-24,-24,-31,-30,,,,,,8,1.4,4,0,,,,
2020-02-11,-1.8,-8.25,-8.5,-15.2,,-27,88,78.6,78.5,69,-6.2,-11.4,-11.8,-17.4,50,22.5,27,4,68,2,101.79,100.93,101.08,100.37,98.77,97.93,98.09,97.41,24100,19620.8,12450,800,,,,,26.5,0,0,0,0,0.7,0,1.6,18,07:47:00,1581428820,7.78,17:39:00,1581464340,17.65,9.87,1,1,-2,-2,-28,-24,,,,,,8,6.5,4,0,,,,
2020-02-10,-5.4,-10.25,-11.75,-18.1,,-24,85,81.3,81,77,-8.3,-12.9,-14.1,-19.8,35,18.38,21,7,41,33,101.85,101.32,101.32,100.79,98.81,98.31,98.31,97.81,24100,19225,14050,4000,,,,,29.8,0,0,0,0,0.3,0,1.6,18,07:49:00,1581342540,7.82,17:37:00,1581377820,17.62,9.8,,,-6,-6,-19,-12,,,,,,8,4.8,4,0,,,,
2020-02-09,-6.7,-10.1,-10.3,-13.9,,-20,84,78.7,76.5,69,-11.2,-13.2,-13.4,-15.6,29,16.42,16,3,33,19,102.16,101.8,101.64,101.11,99.11,98.78,98.62,98.13,24100,23033.3,20100,16100,,,,,28.3,0,0,0,0,0,0,0,17,07:50:00,1581256200,7.83,17:35:00,1581291300,17.58,9.75,1,1,-7,-7,-13,-9,,,,,,8,3.9,4,0,,,,
2020-02-08,-10.4,-13.58,-14.39,-18.4,,-29,81,76.3,74.5,68,-14.7,-16.9,-18.6,-22.5,25,8.42,12.5,0,33,18,102.07,101.61,101.72,101.36,99.03,98.56,98.67,98.31,24100,21833.3,18500,12900,,,,,32.4,0,0,0,0,0,0,0,18,07:52:00,1581169920,7.87,17:33:00,1581204780,17.55,9.68,1,1,-11,-10,-20,-20,,,,,,8,7.8,7,6,,,,
2020-02-07,-17.4,-23.27,-23.95,-30.5,,-38,72,65.7,62,52,-23.6,-28.1,-28.4,-33.3,26,13.25,13,0,33,17,102.05,101.84,101.76,101.47,98.9,98.73,98.64,98.39,24100,24100,24100,24100,,,,,42,0,0,0,0,0,0,0,18,07:54:00,1581083640,7.9,17:32:00,1581118320,17.53,9.63,1,1,-18,-18,-21,-19,,,,,,8,2.8,4,0,,,,
2020-02-06,-13.1,-16.96,-18.6,-24.1,,-34,81,69.8,69.5,58,-15.9,-21.3,-22.1,-28.4,36,28.75,26.5,17,46,2,101.78,101.14,101.26,100.74,98.68,98.08,98.2,97.72,24100,15462.5,13650,3200,1,1,1,1,36.6,0,0,0,0,0.2,0,0,18,07:55:00,1580997300,7.92,17:30:00,1581031800,17.5,9.58,1,1,-16,-13,-29,-29,,,,,,8,4.2,4,0,,,,
2020-02-05,-6.9,-11.61,-11.64,-16.4,,-27,80,73.9,73.5,67,-11.8,-15.4,-15.3,-18.8,32,20.21,19,6,40,18,101.38,100.99,101.11,100.83,98.35,97.97,98.09,97.83,24100,23433.3,16100,8100,,,,,29.6,0,0,0,0,0,0,1.6,18,07:57:00,1580911020,7.95,17:28:00,1580945280,17.47,9.52,1,1,-6,-6,-14,-13,,,,,,8,4.5,4,0,,,,
2020-02-04,-13.8,-16.52,-17.7,-21.6,,-30,78,72.6,69,60,-18.5,-20.4,-21.1,-23.7,33,19,20,7,41,18,102.84,102.42,102.17,101.5,99.72,99.33,99.1,98.47,24100,24100,24100,24100,,,,,35.7,0,0,0,0,0,0,0,18,07:58:00,1580824680,7.97,17:27:00,1580858820,17.45,9.48,1,1,-13,-13,-15,-15,,,,,,8,2.6,4,0,,,,
2020-02-03,-10.7,-15.2,-15.6,-20.5,,-27,79,72.7,73,67,-16.5,-19.1,-19.8,-23.1,40,17.54,23,6,54,33,102.59,102.04,101.88,101.17,99.5,98.99,98.84,98.18,24100,24100,24100,24100,,,,,33.6,0,0,0,0,0,0,0,18,08:00:00,1580738400,8,17:25:00,1580772300,17.42,9.42,1,1,-11,-11,-23,-20,,,,,,8,4.6,4,0,,,,
2020-02-02,0,-3.5,-5.35,-10.7,,-20,94,82.8,80,66,-3,-6.1,-9.1,-15.2,44,22.42,26,8,60,31,101.07,100.14,100.14,99.21,98.09,97.22,97.2,96.31,24100,20516.7,12850,1600,,,,,23.4,0,0,0,0,1,0,1.6,18,08:01:00,1580652060,8.02,17:23:00,1580685780,17.38,9.37,1,1,-1,-1,-16,-16,,,,,,8,6,4.5,1,,,,
2020-02-01,-0.5,-4.65,-4.59,-8.7,,-15,89,76.9,77,65,-4,-8.1,-7.7,-11.3,35,17.5,19.5,4,44,17,100.79,99.88,99.89,99,97.83,96.95,96.97,96.1,24100,24100,24100,24100,,,,,22.6,0,0,0,0,0,0,0,18,08:03:00,1580565780,8.05,17:22:00,1580599320,17.37,9.32,1,1,0,1,-3,-2,,,,,,8,4.5,4,0,,,,
2020-01-31,-2.3,-4.29,-3.8,-5.3,,-13,90,84.8,82.5,75,-5.4,-6.5,-6.8,-8.1,39,24.33,27,15,54,20,101.66,101.11,101.14,100.62,98.68,98.16,98.17,97.67,24100,18358.3,14450,4800,,,,,21.8,0,0,0,0,0,0,0,18,08:04:00,1580479440,8.07,17:20:00,1580512800,17.33,9.27,1,1,-4,-4,-9,-6,,,,,,8,5.6,4,0,,,,
2020-01-30,-4.3,-5.91,-6.25,-8.2,,-13,93,89.3,88,83,-5.4,-7.4,-8,-10.5,27,14,13.5,0,,,102.07,101.8,101.87,101.67,99.06,98.81,98.88,98.7,24100,8958.3,13050,2000,,,,,24.2,0,0,0,0,0,0,0,17,08:05:00,1580393100,8.08,17:18:00,1580426280,17.3,9.22,,,-7,-6,-9,-7,,,,,,8,7.5,6,4,,,,
2020-01-29,-7.6,-9.49,-11.45,-15.3,,-20,85,81.6,81,77,-10.2,-12.1,-12.4,-14.7,16,7.92,8,0,,,102.43,102.31,102.26,102.09,99.38,99.27,99.22,99.07,24100,19754.2,15250,6400,,,,,29.4,0,0,0,0,0.2,0,0.6,17,08:07:00,1580306820,8.12,17:16:00,1580339760,17.27,9.15,1,1,-8,-8,-16,-10,,,,,,8,7.7,5.5,3,,,,
2020-01-28,-9.7,-11.3,-12.5,-15.3,,-21,87,84.2,82.5,78,-11.9,-13.5,-14.8,-17.6,17,11.83,10.5,4,,,102.42,102.34,102.34,102.27,99.36,99.3,99.3,99.23,24100,12633.3,13250,2400,,,,,30.5,0,0,0,0,0.2,0,0,16,08:08:00,1580220480,8.13,17:15:00,1580253300,17.25,9.12,,,-8,-8,-12,-12,,,,,,8,7.4,5.5,3,,,,
2020-01-27,-8.4,-9.25,-9.65,-10.9,,-17,89,88.2,88,87,-10.1,-10.9,-11.2,-12.4,16,7.96,8,0,,,102.33,102.25,102.23,102.13,99.29,99.21,99.2,99.11,24100,8908.3,12850,1600,,,,,27.6,0,0,0,0,0.4,0,2,17,08:09:00,1580134140,8.15,17:13:00,1580166780,17.22,9.07,1,1,-8,-8,-11,-11,,,,,,8,8,8,8,,,,
2020-01-26,-7,-8.64,-9,-11,,-19,91,87.7,86,81,-8.4,-10.3,-11,-13.6,23,15.25,15.5,8,,,102.14,101.82,101.81,101.48,99.11,98.81,98.81,98.5,24100,13566.7,13250,2400,,,,,27,0,0,0,0,0,0,1,17,08:11:00,1580047860,8.18,17:12:00,1580080320,17.2,9.02,1,1,-6,-6,-11,-11,,,,,,8,8,8,8,,,,
2020-01-25,-5.1,-5.99,-6.1,-7.1,,-14,90,84,85.5,81,-8,-8.3,-8.2,-8.5,31,21.67,22.5,14,36,19,101.86,101.59,101.64,101.43,98.87,98.61,98.67,98.46,24100,24100,24100,24100,,,,,24.1,0,0,0,0,0,0,0,17,08:12:00,1579961520,8.2,17:10:00,1579993800,17.17,8.97,1,1,-6,-6,-8,-8,,,,,,8,8,8,8,,,,
2020-01-24,-5.2,-6.21,-6.1,-7,,-13,87,84.2,84,81,-8.1,-8.4,-8.4,-8.8,18,11.42,12,6,27,17,102.52,102.23,102.22,101.91,99.5,99.23,99.21,98.91,24100,19766.7,18500,12900,,,,,24.1,0,0,0,0,0,0,0,17,08:13:00,1579875180,8.22,17:08:00,1579907280,17.13,8.92,1,1,-4,-4,-10,-7,,,,,,8,8,8,8,,,,
2020-01-23,-5.5,-7.36,-7.55,-9.6,,-17,86,84,83.5,81,-8.1,-9.6,-9.9,-11.8,22,11.42,11,0,27,2,102.67,102.52,102.41,102.15,99.64,99.49,99.38,99.12,24100,21900,16900,9700,,,,,25.6,0,0,0,0,0,0,0,17,08:14:00,1579788840,8.23,17:07:00,1579820820,17.12,8.88,1,1,-6,-4,-12,-10,,,,,,8,8,8,8,,,,
2020-01-22,-3.1,-9.23,-10.1,-17.1,,-25,91,84.4,85,79,-5.5,-11.4,-12.6,-19.6,22,11.92,13.5,5,29,3,102.09,101.24,101.27,100.46,99.06,98.23,98.26,97.47,24100,19787.5,12650,1200,,,,,28.1,0,0,0,0,0,0,0,17,08:15:00,1579702500,8.25,17:05:00,1579734300,17.08,8.83,1,1,-6,-6,-11,-11,,,,,,8,4.7,4,0,,,,
2020-01-21,-8.2,-12.62,-12.9,-17.6,,-31,82,78.1,78.5,75,-11.1,-15.7,-16,-20.9,49,34.46,31.5,14,60,17,102.05,100.95,101.24,100.43,98.98,97.94,98.21,97.44,24100,21295.8,15250,6400,,,,,30.9,0,0,0,0,0,0,0,17,08:16:00,1579616160,8.27,17:04:00,1579647840,17.07,8.8,1,1,-7,-7,-12,-10,,,,,,7,5.7,4.5,2,,,,
2020-01-20,-17.1,-20.82,-22.65,-28.2,,-38,77,73.6,71.5,66,-20.5,-24.4,-25.6,-30.8,48,25.38,26,4,60,17,104.09,103.39,103.14,102.2,100.91,100.25,100.02,99.12,24100,23700,21700,19300,,,,,40.6,0,0,0,0,0,0,0,21,08:17:00,1579529820,8.28,17:02:00,1579561320,17.03,8.75,1,1,-14,-14,-14,-13,,,,,,5,1.6,2.5,0,,,,
2020-01-19,-14.6,-18.05,-21.25,-27.9,,-33,79,75.8,74.5,70,-18.6,-21.3,-24.4,-30.2,30,15.33,17.5,5,35,32,104.08,103.73,103.57,103.06,100.91,100.59,100.43,99.94,24100,14979.2,14050,4000,,,,,39.2,0,0,0,0,0.4,0,0.4,21,08:18:00,1579443480,8.3,17:00:00,1579474800,17,8.7,1,1,-13,-13,-27,-25,,,,,,8,5.6,4,0,,,,
2020-01-18,-6.2,-14.5,-11.75,-17.3,,-30,89,78,80.5,72,-8,-17.6,-14.6,-21.1,40,31.46,25,10,51,32,102.99,101.96,102.18,101.38,99.88,98.91,99.12,98.37,24100,6441.7,12850,1600,,,,,29.8,0,0,0,0,1.7,0,2.4,17,08:19:00,1579357140,8.32,16:59:00,1579388340,16.98,8.67,,,-16,-16,-19,-18,,,,,,8,5.6,4.5,1,,,,
2020-01-17,-6.1,-12.02,-14.25,-22.4,,-35,88,74.2,73,58,-8,-15.8,-17.5,-27,36,24.79,25.5,15,46,15,103.54,102.23,102.53,101.51,100.37,99.16,99.44,98.51,24100,13116.7,12450,800,,,,,32.2,0,0,0,0,2.7,0.2,9.6,16,08:20:00,1579270800,8.33,16:57:00,1579301820,16.95,8.62,1,1,-9,-8,-15,-15,,,,,,8,6.4,4,0,,,,
2020-01-16,-22,-27.69,-27.75,-33.5,,-45,68,62.7,62,56,-27.7,-32.8,-32.6,-37.5,26,13.29,13,0,35,13,104.65,104.32,104.2,103.75,101.39,101.08,100.97,100.56,24100,24100,24100,24100,,,,,45.8,0,0,0,0,0,0,0,16,08:21:00,1579184460,8.35,16:56:00,1579215360,16.93,8.58,1,1,-23,-23,-23,-23,,,,,,8,2.8,4,0,,,,
2020-01-15,-21.4,-24.01,-25.29,-29.2,,-42,73,69.9,69.5,66,-25.4,-28.1,-29.5,-33.6,28,19.75,18.5,9,33,32,104,103.27,103.42,102.83,100.8,100.11,100.25,99.69,24100,15295.8,12650,1200,,,,,43.3,0,0,0,0,1.1,0,1.6,16,08:21:00,1579098060,8.35,16:55:00,1579128900,16.92,8.57,1,1,-20,-20,-32,-32,,,,,,8,4.4,4,0,,,,
2020-01-14,-9,-16.72,-16.5,-24,,-33,85,75.2,76,67,-11.2,-20.1,-19.8,-28.4,34,22.25,22,10,42,29,102.78,102.1,102.15,101.52,99.65,99.04,99.08,98.52,24100,15600,13650,3200,,,,,34.5,0,0,0,0,0.2,0,1.6,16,08:22:00,1579011720,8.37,16:53:00,1579042380,16.88,8.52,1,1,-15,-14,-23,-20,,,,,,8,4.6,4.5,1,,,,
2020-01-13,-6,-8.13,-7.75,-9.5,,-17,87,82.3,79.5,72,-8,-10.7,-10.8,-13.5,24,13.75,12,0,31,16,101.92,101.79,101.75,101.59,98.9,98.78,98.74,98.59,24100,8937.5,12650,1200,,,,,25.8,0,0,0,0,1.2,0,4.2,16,08:23:00,1578925380,8.38,16:52:00,1578955920,16.87,8.48,,,-6,-6,-12,-11,,,,,,8,8,8,8,,,,
2020-01-12,-9.3,-12.32,-12.95,-16.6,,-27,72,67.5,66.5,61,-14,-17.2,-18.1,-22.3,30,23.25,23.5,17,38,14,102.55,102.25,102.26,101.97,99.46,99.19,99.2,98.95,24100,24100,24100,24100,,,,,30.9,0,0,0,0,0,0,0.6,17,08:23:00,1578838980,8.38,16:50:00,1578869400,16.83,8.45,1,1,-11,-10,-14,-14,,,,,,8,7.7,7,6,,,,
2020-01-11,-16.1,-21.25,-21.95,-27.8,,-37,74,67.6,67,60,-21.5,-25.8,-26.4,-31.2,27,17.08,17.5,8,32,15,103.29,102.96,102.92,102.55,100.11,99.81,99.78,99.45,24100,24100,24100,24100,,,,,40,0,0,0,0,0,0,0,21,08:24:00,1578752640,8.4,16:49:00,1578782940,16.82,8.42,1,1,-19,-19,-18,-18,,,,,,8,4.9,4,0,,,,
2020-01-10,-15.8,-22.42,-20.95,-26.1,,-36,74,66.9,67,60,-22.1,-27,-25.9,-29.8,29,17.58,17,5,36,28,103.33,102.83,102.57,101.81,100.15,99.71,99.46,98.76,24100,24100,24100,24100,,,,,39,0,0,0,0,0.2,0,0,22,08:24:00,1578666240,8.4,16:48:00,1578696480,16.8,8.4,1,1,-19,-19,-32,-31,,,,,,5,1,2.5,0,,,,
2020-01-09,-11.2,-13.91,-15.1,-19,,-27,80,76.9,76.5,73,-14.7,-17.1,-18,-21.3,28,17.96,18,8,40,13,101.74,101.18,101.31,100.89,98.7,98.15,98.29,97.88,24100,12966.7,12850,1600,,,,,33.1,0,0,0,0,1.2,0,0.6,23,08:25:00,1578579900,8.42,16:46:00,1578609960,16.77,8.35,,,-10,-10,-23,-23,,,,,,8,7.3,6,4,,,,
2020-01-08,-15,-19.85,-20.5,-26,,-33,84,73.4,73,62,-18,-23.4,-23.2,-28.5,35,20.21,17.5,0,49,11,103.04,102.48,102.23,101.41,99.9,99.36,99.14,98.37,24100,15666.7,12450,800,,,,,38.5,0,0,0,0,0.9,0,9,6,08:25:00,1578493500,8.42,16:45:00,1578523500,16.75,8.33,1,1,-15,-15,-15,-14,,,,,,8,4.3,4,0,,,,
2020-01-07,-8.8,-18.26,-16.1,-23.4,,-32,72,66.6,68,64,-16.9,-23.1,-21.8,-26.6,39,26.92,23.5,8,66,33,103.01,102.26,102.14,101.26,99.88,99.18,99.06,98.24,24100,24100,24100,24100,,,,,34.1,0,0,0,0,0,0,0,6,08:26:00,1578407160,8.43,16:44:00,1578437040,16.73,8.3,1,1,-15,-15,-29,-29,,,,,,8,3.2,4,0,,,,
2020-01-06,-0.1,-8.1,-7.35,-14.6,,-21,87,76.4,74.5,62,-6.5,-11.7,-11.3,-16.1,64,22.29,35,6,72,31,101.48,100.99,100.98,100.48,98.48,98,98.01,97.54,24100,23229.2,13650,3200,,,,,25.4,0,0,0,0,0,0,0,6,08:26:00,1578320760,8.43,16:43:00,1578350580,16.72,8.28,1,1,-2,-1,-17,-15,,,,,,8,2.7,4,0,,,,
2020-01-05,-1.7,-5.63,-7.35,-13,,-20,91,77.4,76.5,62,-4.8,-9,-9.9,-15.1,55,28.04,31,7,67,32,101.48,100.93,100.76,100.04,98.49,97.97,97.81,97.13,24100,22545.8,12650,1200,,,,,25.4,0,0,0,0,0.5,0,0,3,08:26:00,1578234360,8.43,16:42:00,1578264120,16.7,8.27,1,1,-4,-2,-14,-10,,,,,,8,4.2,4,0,,,,
2020-01-04,-3.5,-4.28,-4.4,-5.3,,-13,92,83.9,84,76,-5.4,-6.6,-6.8,-8.3,36,20.62,21.5,7,46,14,101.69,101.11,100.94,100.2,98.73,98.16,98,97.26,24100,19325,13250,2400,,,,,22.4,0,0,0,0,0,0,1,3,08:26:00,1578147960,8.43,16:41:00,1578177660,16.68,8.25,,,-4,-4,-5,-4,,,,,,8,7.8,7,6,,,,
2020-01-03,-1.1,-3.86,-3.95,-6.8,,-11,88,85.3,85,82,-3,-6,-6,-9,15,10.5,10,5,,,101.69,101.21,101.21,100.72,98.72,98.24,98.24,97.75,24100,22100,18500,12900,,,,,21.9,0,0,0,0,0,0,0,3,08:27:00,1578061620,8.45,16:39:00,1578091140,16.65,8.2,,,-2,-2,-10,-9,,,,,,8,7.9,6.5,5,,,,
2020-01-02,-6.2,-7.05,-7.25,-8.3,,-17,87,82.4,82,77,-8.2,-9.6,-9.8,-11.3,28,16.75,14,0,34,31,100.69,100.05,100.03,99.36,97.72,97.1,97.08,96.44,24100,22300,18500,12900,,,,,25.2,0,0,0,0,0,0,0,4,08:27:00,1577975220,8.45,16:38:00,1578004680,16.63,8.18,1,1,-4,-4,-13,-10,,,,,,8,8,7.5,7,,,,
2020-01-01,-3.6,-7.46,-8,-12.4,,-21,88,81.4,83,78,-5.8,-10.1,-10.4,-15,27,17.79,17.5,8,33,18,99.48,99.04,99.1,98.72,96.53,96.11,96.17,95.82,24100,23100,17700,11300,,,,,26,0,0,0,0,0,0,0,4,08:27:00,1577888820,8.45,16:37:00,1577918220,16.62,8.17,1,1,-2,-2,-9,-8,,,,,,8,6.9,4.5,1,,,,
2019-12-31,-10.7,-14.57,-15.35,-20,,-28,83,81.5,81.5,80,-13.4,-17.1,-17.8,-22.2,32,17.92,17.5,3,44,17,101.46,100.78,100.52,99.58,98.42,97.76,97.52,96.63,24100,22100,16100,8100,,,,,33.4,0,0,0,0,0,0,0,4,08:27:00,1577802420,8.45,16:36:00,1577831760,16.6,8.15,1,1,-8,-8,-12,-11,,,,,,8,3.8,4,0,,,,
2019-12-30,-7.7,-11.5,-12.25,-16.8,,-25,83,79.2,78,73,-11.8,-14.4,-15.3,-18.8,30,22.08,19.5,9,40,35,101.47,101.36,101.35,101.22,98.43,98.33,98.31,98.18,24100,19754.2,15250,6400,1.1,1.1,1.1,1,30.2,0,0,0,0,0.5,0,0,5,08:27:00,1577716020,8.45,16:36:00,1577745360,16.6,8.15,,,-9,-9,-16,-13,,,,,,8,5,4,0,,,,
2019-12-29,-10.1,-11.16,-11.14,-12.2,,-23,85,81.9,82,79,-12.6,-13.7,-13.4,-14.3,45,29.79,31,17,52,1,101.96,101.6,101.62,101.28,98.92,98.55,98.58,98.25,24100,17254.2,13250,2400,,,,,29.1,0,0,0,0,0.7,0,7,1,08:27:00,1577629620,8.45,16:35:00,1577658900,16.58,8.13,,,-7,-7,-11,-9,,,,,,8,7.1,5,2,,,,
2019-12-28,-7.1,-10.85,-10.85,-14.6,,-21,84,79.1,77.5,71,-11.8,-13.8,-14.3,-16.8,34,10.79,17,0,37,20,102.11,101.89,101.8,101.48,99.06,98.87,98.79,98.52,24100,24100,24100,24100,,,,,28.9,0,0,0,0,0,0,0,1,08:26:00,1577543160,8.43,16:34:00,1577572440,16.57,8.13,1,1,-6,-6,-13,-13,,,,,,8,4.6,4,0,,,,
2019-12-27,-1.2,-7.09,-6.1,-11,,-18,82,72.5,69,56,-8.3,-11.3,-11.1,-13.9,32,23.12,21.5,11,43,19,101.5,101.4,101.39,101.28,98.53,98.42,98.42,98.32,24100,24100,24100,24100,,,,,24.1,0,0,0,0,0,0,0,1,08:26:00,1577456760,8.43,16:33:00,1577485980,16.55,8.12,1,1,-2,-2,-15,-13,,,,,,1,0,0.5,0,,,,
2019-12-26,-4.2,-6.56,-6.65,-9.1,,-15,91,87.3,86.5,82,-6.8,-8.3,-9.1,-11.3,23,16.38,16.5,10,,,101.46,101.37,101.36,101.25,98.48,98.39,98.38,98.28,24100,17733.3,12250,400,,,,,24.6,0,0,0,0,0,0,0,1,08:26:00,1577370360,8.43,16:32:00,1577399520,16.53,8.1,,,-4,-4,-13,-8,,,,,,8,6.7,4,0,,,,
2019-12-25,-5.5,-7.45,-7.8,-10.1,,-18,92,88.8,87.5,83,-6.7,-9,-9.5,-12.3,22,10.25,12.5,3,,,101.72,101.57,101.55,101.37,98.71,98.57,98.54,98.38,24100,12500,14050,4000,,,,,25.8,0,0,0,0,0,0,0,1,08:26:00,1577283960,8.43,16:32:00,1577313120,16.53,8.1,1,1,-6,-6,-8,-8,,,,,,8,8,8,8,,,,
2019-12-24,-5.2,-8.47,-8.65,-12.1,,-18,84,80,80,76,-8.1,-11.3,-11.1,-14.1,27,11.75,16,5,32,32,101.76,101.55,101.57,101.37,98.74,98.55,98.56,98.37,24100,24100,24100,24100,,,,,26.6,0,0,0,0,0,0,0,1,08:25:00,1577197500,8.42,16:31:00,1577226660,16.52,8.1,1,1,-6,-6,-11,-11,,,,,,8,7.9,7.5,7,,,,
2019-12-23,-7.4,-11.03,-11.8,-16.2,,-21,85,76.6,75.5,66,-12.2,-14.4,-15.1,-18,23,11.54,11.5,0,,,102.46,102.14,101.99,101.52,99.42,99.11,98.97,98.51,24100,24100,24100,24100,,,,,29.8,0,0,0,0,0,0,0,1,08:25:00,1577111100,8.42,16:31:00,1577140260,16.52,8.1,1,1,-6,-6,-12,-9,,,,,,8,4.5,4,0,,,,
2019-12-22,3.8,-4.87,-3.65,-11.1,,-18,89,80.4,79,69,-1.1,-7.8,-7.6,-14.1,31,19.33,20,9,44,31,102,101.11,101.32,100.64,99.01,98.13,98.34,97.67,24100,21833.3,18500,12900,,,,,21.6,0,0,0,0,0,0,0,1,08:24:00,1577024640,8.4,16:30:00,1577053800,16.5,8.1,1,1,0,0,-16,-15,,,,,,8,6.3,4.5,1,,,,
2019-12-21,-3.5,-7.94,-7.05,-10.6,,-21,87,81.4,80.5,74,-7.1,-10.6,-9.8,-12.4,46,16.71,25,4,54,17,101.62,101.37,101.39,101.16,98.61,98.37,98.39,98.17,24100,21633.3,16900,9700,,,,,25.1,0,0,0,0,0,0,0,1,08:24:00,1576938240,8.4,16:29:00,1576967340,16.48,8.08,1,1,0,0,-11,-8,,,,,,7,3.6,3.5,0,,,,
2019-12-20,-8.5,-11.2,-11.65,-14.8,,-22,86,81,80.5,75,-11.1,-13.9,-14.3,-17.5,41,21.08,25,9,55,17,102.56,102.07,102,101.45,99.49,99.03,98.97,98.46,24100,15029.2,14450,4800,,,,,29.6,0,0,0,0,0,0,0,1,08:23:00,1576851780,8.38,16:29:00,1576880940,16.48,8.1,1,1,-8,-8,-12,-10,,,,,,8,5.3,4,0,,,,
2019-12-19,-9.2,-11.85,-11.3,-13.4,,-22,79,75.1,74,69,-12.3,-15.4,-15,-17.7,18,13.79,11.5,5,,,102.66,102.44,102.21,101.76,99.59,99.38,99.15,98.72,24100,23500,21700,19300,,,,,29.3,0,0,0,0,0,0,0,1,08:23:00,1576765380,8.38,16:29:00,1576794540,16.48,8.1,1,1,-14,-8,-15,-15,,,,,,8,7.5,7,6,,,,
2019-12-18,-10,-15.95,-17.7,-25.4,,-35,81,71,68.5,56,-13.2,-20.1,-20.3,-27.4,41,26.42,22.5,4,58,17,102.57,101.65,101.87,101.16,99.43,98.58,98.78,98.12,24100,23100,21700,19300,,,,,35.7,0,0,0,0,0,0,0,5,08:22:00,1576678920,8.37,16:28:00,1576708080,16.47,8.1,1,1,-10,-10,-17,-15,,,,,,8,6.2,5.5,3,,,,
2019-12-17,-12.7,-22.96,-19.79,-26.9,,-36,75,69.3,68.5,62,-18.9,-27.1,-24.3,-29.7,22,12.25,13.5,5,,,103.01,102.69,102.55,102.08,99.85,99.57,99.43,99.01,24100,24100,24100,24100,,,,,37.8,0,0,0,0,0,0,0,5,08:21:00,1576592460,8.35,16:28:00,1576621680,16.47,8.12,1,1,-23,-23,-26,-25,,,,,,8,2,4,0,,,,
2019-12-16,-7.3,-14.95,-15.9,-24.5,,-33,84,76.1,77,70,-10.6,-18.3,-18.2,-25.8,26,17.88,16.5,7,35,18,102,101.78,101.78,101.56,98.93,98.72,98.72,98.51,24100,21366.7,12550,1000,,,,,33.9,0,0,0,0,0,0,1,5,08:21:00,1576506060,8.35,16:28:00,1576535280,16.47,8.12,1,1,-10,-10,-24,-23,,,,,,8,4.1,4,0,,,,
2019-12-15,-11.4,-17.45,-19.05,-26.7,,-37,83,75.2,77,71,-14.2,-20.9,-21.8,-29.4,30,19.5,20,10,37,18,101.92,101.45,101.52,101.13,98.78,98.36,98.42,98.06,24100,21491.7,14450,4800,,,,,37,0,0,0,0,0,0,1.2,6,08:20:00,1576419600,8.33,16:28:00,1576448880,16.47,8.13,1,1,-12,-11,-26,-24,,,,,,8,4.9,4,0,,,,
2019-12-14,-23,-25.9,-27.6,-32.2,,-42,77,72.3,62.5,48,-26.6,-29.5,-30.3,-34,22,12.33,13.5,5,,,102.44,102.27,102.22,102,99.29,99.13,99.08,98.86,24100,24100,24100,24100,,,,,45.6,0,0,0,0,0.2,0,0,7,08:19:00,1576333140,8.32,16:28:00,1576362480,16.47,8.15,1,1,-21,-20,-28,-27,,,,,,2,0.2,1,0,,,,
